ID	TITLE EN	TITLE DE	TITLE FR	TITLE ES	DESCRIPTION EN	DESCRIPTION DE	DESCRIPTION FR	DESCRIPTION ES
216	Car problems	Autoprobleme		Problemas con el auto	Learn key words for describing car parts and issues. The lesson includes a dialogue between a mechanic and his client. 	Lernen Sie Schlüsselwörter, um Autoteile und Angelegenheiten rund ums Auto zu beschreiben. Diese Lektion beinhaltet einen Dialog zwischen einem Mechaniker und seinem Kunden. 		Aprenda las palabras clave para describir las piezas y los problemas del automóvil. La lección incluye un diálogo entre un mecánico y su cliente.
217	Cars	Autos		Autos	In this lesson learn how to talk about cars. The worksheet introduces vocabulary for describing different exterior and interior car parts as well as a number of common phrasal verbs related to driving.	In dieser Lektion werden Sie lernen, über Autos zu sprechen. Das Arbeitsblatt führt Wortschatz zum Beschreiben des Autos von außen und innen sowie eine Reihe an gebräuchlichen phrasal verbs ein, die mit dem Autofahren in Verbindung stehen. 		En esta lección, aprenda a hablar sobre automóviles. La hoja de trabajo presenta vocabulario para describir diferentes partes exteriores e interiores del automóvil, así como una serie de verbos compuestos relacionados con la conducción.
402	Press one	Drücken Sie "eins"		Presione "uno"	Read an article about why a British man built a website to help people save time and avoid getting frustrated when phoning company call centres. The worksheet focuses on vocabulary, preposition and speaking.	Lesen Sie einen Artikel darüber, warum ein Brite eine Internetseite erstellt hat, um Menschen zu helfen, Zeit zu sparen und Frustration beim Anruf von Firmenhotlines zu vermeiden. Das Arbeitsblatt konzentriert sich auf Wortschatz, Präpositionen und Sprechen. 		Lea un artículo sobre por qué un británico creó un sitio web para ayudar a las personas a ahorrar tiempo y evitar frustrarse al llamar a los centros de llamadas de la empresa. La hoja de trabajo se centra en el vocabulario, el uso de preposiciones y actividades del habla.
414	Refunds and exchanges	Rückerstattung und Umtausch		Reembolsos e intercambios	In this lesson learn and practise vocabulary for returning purchases. The worksheet includes activities on reasons to return an item, ways to describe what's wrong with a product and the options you have when you return something.	In dieser Lektion lernen und üben Sie Vokabeln, um erworbene Dinge wieder zurückzugeben. Das Arbeitsblatt beinhaltet Aufgaben über Gründe, aus denen man ein Produkt zurückgibt, Sätze um die Mängel des Produkts zu beschreiben und die Möglichkeiten, die man hat, wenn man ein Produkt zurückgibt. 		En esta lección, aprenda y practique el vocabulario para hacer una devolución de una compra. La hoja de trabajo incluye actividades sobre los motivos para devolver un artículo, formas de describir la falla del producto y las opciones que tiene cuando devuelve algo.
303	For and against	Für und gegen		A favor o en contra	This lesson teaches useful expressions for giving opinions, agreeing and disagreeing. Listen to three travellers discussing the impact of tourism on a historical European town and study the language used in the conversation.	In dieser Lektion lernen Sie nützliche Wendungen, um Meinungen auszudrücken, anderen zuzustimmen und fehlende Zustimmung auszudrücken. Hören Sie, wie drei Reisende über die Auswirkungen des Tourismus auf eine historische europäische Stadt diskutieren und lernen Sie dabei die Sprache, die in dem Gespräch verwendet wird. 		Esta lección enseña expresiones útiles para dar opiniones, demostrar que se está de acuerdo o en desacuerdo. Escuche a tres viajeros discutiendo el impacto del turismo en una ciudad europea histórica y estudie el lenguaje específico utilizado en la conversación.
183	Apologies/Excuses/Promises	Entschuldigungen / Ausreden /  Versprechen		Disculpas/Excusas/Promesas	This lesson teaches common expressions for making apologies, excuses and promises. Through listening learn how to apologise for something, accept or reject an apology, explain a problem or mistake and promise action.	Diese Lektion vermittelt Ausdrücke, um sich zu entschuldigen und Versprechungen zu machen. Lernen Sie beim Hören, wie man sich für etwas entschuldigt, eine Entschuldigung annimmt oder ablehnt, ein Problem erklärt und verspricht, etwas zu tun. 		Esta lección enseña expresiones comunes para pedir disculpas, poner excusas y hacer promesas. A través de actividades de escucha, aprenda cómo disculparse por algo, cómo aceptar o rechazar una disculpa, explicar un problema o error y cómo hacer una promesa.
354	Longevity	Langlebigkeit		Longevidad	The theme of this lesson is longevity. Read an article on the habits that can lead to a longer life and study common collocations for describing healthy lifestyles. Structures for speculating and explaining are also studied and practised. 	Diese Lektion handelt von Strategien für ein langes Leben. Lesen Sie einen Artikel über Gewohnheiten, die zu einem längeren Leben führen können und lernen Sie Kollokationen, um gesunde Lebensweisen zu beschreiben. Strukturen um Spekulationen anzustellen und etwas zu erklären werden ebenfalls gelernt und geübt. 		El tema de esta lección es "la longevidad". Lea un artículo sobre los hábitos que pueden llevar a una vida más larga y estudie típicas "collocations" para describir estilos de vida saludables. También se estudian y practican estructuras para especular y explicar.
391	Pet benefits	Vorteile von Haustieren		Los beneficios de las mascotas	Read an article about the health benefits of keeping a pet. The worksheet focuses on vocabulary for talking about health and well-being as well as functional expressions for connecting ideas and developing an argument.	Lesen Sie einen Artikel über die gesundheitlichen Vorteile der Haustierhaltung. Das Arbeitsblatt konzentriert sich auf Wortschatz, der es Ihnen erlaubt, über Gesundheit und Wohlbefinden zu sprechen sowie funktionalen Ausdrücken, um Ideen zu verknüpfen und Argumente zu entwickeln. 		Lea un artículo sobre los beneficios para la salud de tener una mascota. La hoja de trabajo se centra en el vocabulario para hablar sobre la salud y el bienestar, así como en expresiones funcionales para conectar ideas y desarrollar un argumento.
448	Sport	Sport		Deporte	Learn and practise vocabulary related to sport.	Lernen und üben Sie Vokabeln zum Thema Sport. 		Aprenda y practique vocabulario relacionado con el deporte.
359	Making plans	Pläne schmieden		Haciendo planes	This lesson teaches vocabulary and expressions for making plans and arrangements. Through listening learn how to schedule, cancel and re-schedule a meeting. The use of the present continuous for stating future plans is also studied, as well as common phrasal verbs used when making arrangements. 	Diese Lektion vermittelt Vokabeln und Ausdrücke, um Pläne zu machen und Vereinbarungen zu treffen. Durch das Hören lernen Sie, wie man eine Besprechung ansetzt, absagt und neu ansetzt. Die Verwendung des present continuous, um zukünftige Pläne auszudrücken sowie gebräuchliche phrasal verbs für das Treffen von Vereinbarungen werden ebenfalls gelernt.		Esta lección enseña vocabulario y expresiones para hacer planes o acuerdos. A través de la escucha, aprenda a programar, cancelar y reprogramar una reunión. También se estudia el uso del presente continuo para enunciar planes futuros, así como los verbos compuestos que se usan al hacer planes.
453	Staying with people	Mit Menschen zusammenleben		Hospedarse con otros	The lesson teaches vocabulary and expressions related to the topic of staying and living with other people. Through listening learn how to welcome a guest, make small talk, make offers and requests, as well as thank somebody for their hospitality. 	Diese Lektion vermittelt Wortschatz und Ausdrücke zum Thema 'bei anderen Menschen übernachten' und 'mit anderen Menschen wohnen'. Durch das Hören lernen Sie, wie man einen Gast begrüßt, wie man Small Talk macht und wie man Angebote macht. Außerdem lernen Sie Anfragen zu stellen sowie sich bei jemanden für die Gastfreundschaft zu bedanken. 		La lección enseña vocabulario y expresiones relacionadas con el tema de quedarse o convivir con otras personas. A través de la escucha, aprenda a darle la bienvenida a un invitado, a tener una conversación trivial, a hacer ofertas y solicitudes, así como a agradecer a alguien por su hospitalidad.
278	Emergencies	Notfälle		Emergencias	In this lesson you will learn vocabulary related to the emergency services as well as expressions for reporting an emergency.	In dieser Lektion werden sie Vokabeln zum Thema Notfalldienste lernen sowie Ausdrücke, um einen Notfall zu melden. 		En esta lección aprenderá vocabulario relacionado con los servicios de emergencia, así como expresiones para anunciar una emergencia.
321	Helping people	Menschen helfen		Ayudando a otras personas	In this lesson you will learn and practise expressions for offering, accepting and refusing help. The lesson also teaches common phrases for responding when other people express their gratitude.	In dieser Lektion werden Sie Ausdrücke lernen, um Hilfe anzubieten, anzunehmen und abzulehnen. Diese Lektion vermittelt auch gebräuchliche Wendungen, um zu antworten, wenn Menschen Ihnen ihre Dankbarkeit ausdrücken. 		En esta lección aprenderá y practicará expresiones para ofrecer, aceptar y rechazar ayuda. La lección también enseña frases comunes para responder cuando otras personas expresan su gratitud.
324	Home improvements	Verbesserungen im Haushalt		Arreglos en la casa	In this lesson you will learn and practise vocabulary related to DIY and home improvements. The worksheet also includes a short grammar exercise on the structure 'have something done'.	In dieser Lektion werden Sie zum Thema DIY (do it yourself) und Arbeiten/Reparaturen am Haus Vokabeln lernen und üben. Das Arbeitsblatt beinhaltet auch eine kurze Aufgabe zur Grammatik zur Struktur 'have something done'.		En esta lección, aprenderá y practicará vocabulario relacionado con el bricolaje y las arreglos en el hogar. La hoja de trabajo también incluye un breve ejercicio de gramática sobre la estructura "have something done".
