email_followup	mail_no_next_lesson_title	Vous n'avez aucun cours programmé	You have no scheduled lessons	Sie haben keinen Kurs gebucht.	No tiene clases programadas	
incl_lst	sensory_av	It is helpful for you as a learner of this mould to use any material or method which allows you to process information by listening. Podcasts, songs with lyrics, audio programs and text to speech documents are very helpful. You would learn best through lectures, oral exercises, discussions, interviews, read aloud activities, recording self while reading, and talking one's way through new information.	It is helpful for you as a learner of this mould to use any material or method which allows you to process information by listening. Podcasts, songs with lyrics, audio programs and text to speech documents are very helpful. You would learn best through lectures, oral exercises, discussions, interviews, read aloud activities, recording self while reading, and talking one's way through new information.	Für Sie als Lerner dieser Form ist es hilfreich, jedes Material oder jede Methode zu verwenden, mit der Sie Informationen durch Zuhören verarbeiten können. Podcasts, Songs mit Texten, Audioprogramme und Text 2-Sprachdokumente sind sehr hilfreich. Sie lernen am besten durch Vorträge, mündliche Übungen, Diskussionen, Interviews, Vorlesen von Aktivitäten. Auch das Aufzeichnen des eigenen Gesprochenen, sowie das laute Vorlesen von neuen Informationen, kann große Lernerfolge erzielen.	Es útil para usted, al ser este tipo de estudiante, utilizar materiales o métodos que le permitan procesar la información escuchando. Los podcasts, canciones con letras, programas de audio y documentos de texto a voz son muy útiles. Aprendería mejor a través de conferencias, ejercicios orales, discusiones, entrevistas, actividades de lectura en voz alta, grabándose a si mismo mientras lee, y parafraseando nueva información.	
common_cgu	rules_part1	<strong>Société WEFIT GROUP S.A.S., 168 rue de La Convention, 75015 Paris (France)</strong><br/>WEFIT GROUP vous remercie de votre visite et de votre intérêt pour ses prestations. Les formations WEFIT GROUP (« services de formation ») sont proposées aux entreprises et à leurs salariés, aux particuliers ou à toute personne souhaitant utiliser son Compte Personnel de Formation (CPF).				
common_cgu	rules_part2	La protection de vos données personnelles est importante pour nous. Notre objectif est que vous vous sentiez en sécurité lors de votre visite sur nos pages Internet et en utilisant nos formations. Nous respectons les lois françaises sur la protection des données et les dispositions de l’Union européenne relatives à la protection des données, notamment le Règlement général sur la protection des données 2016/679 (RGPD) du 27 avril 2016. Ci-après, nous vous expliquons quelles informations nous collectons, traitons et exploitons lors de votre visite sur nos pages Internet et lors de votre utilisation de nos formations (« traitement des données »).				
common_cgu	rules_part3	<strong>Responsable du traitement</strong><br />Le responsable du traitement est la société WEFIT GROUP SAS, inscrite au Registre du Commerce et des Sociétés de PARIS sous le numéro 51068964900034, dont le siège est situé au 168 rue de la Convention, 75015 Paris (« WEFIT GROUP ») en qualité d’exploitant de ce site Internet (le « site Internet »).				
common_cgu	rules_part4	<strong>Finalité du traitement des données</strong><br />Nous utilisons les données personnelles pour personnaliser et améliorer vos formations, ainsi que pour la gestion du contrat, notamment le paiement. Nous les utilisons pour communiquer avec vous, mettre à jour nos bases de données et améliorer notre plate-forme, pour prévenir ou détecter les abus, notamment la fraude, ou pour permettre la réalisation de prestations techniques ou autres par des tiers pour notre compte.				
common_cgu	rules_part5	<strong>Collecte de données personnelles</strong><br />Nous collectons les catégories de données personnelles suivantes :				
common_cgu	rules_part6	<strong>Les informations que vous nous communiquez</strong><br />Nous collectons et traitons les informations que vous saisissez sur notre site Internet, y compris notre plate-forme de formation, ou que vous nous transmettez lors de la contractualisation ou par un autre moyen.				
common_cgu	rules_part7	<strong>Formulaire de contact</strong><br />Lors de l’envoi du formulaire de contact sur le site Internet, sont obligatoirement collectés les nom et prénom, le numéro de téléphone et l’adresse e-mail, ainsi que d’autres informations facultatives concernant l’entreprise et le besoin de formation. Nous traitons ces informations conformément à l’article 6 (1) (f) du RGPD et tenons notamment compte de votre intérêt à être informé.				
common_cgu	rules_part8	<strong>Services de formation</strong><br />Afin de pouvoir accéder aux formations, vous recevrez avant le début du cours un accès à la plate-forme en ligne WEFIT GROUP pour y enregistrer vos identifiants (nom, e-mail, numéro de téléphone). Un espace membre personnel et un profil sont créés pour chaque utilisateur des formations ; les données correspondantes peuvent être gérées par la personne concernée dans un espace protégé par un mot de passe. Une zone de texte libre est par ailleurs mise à disposition pour vous présenter et vous avez la possibilité de télécharger une photo pour le profil. Ce traitement peut également inclure des données de mouvement (par exemple, présence et connexions). Nous tenons ici particulièrement compte de votre intérêt pour une formation efficace conformément à l’article 6 (1) (f) du RGPD. Ceci s’applique également si vous bénéficiez d’une évaluation en amont de votre parcours via la plate-forme en ligne WEFIT GROUP (par exemple dans le cadre d’un cours d’essai).				
common_cgu	rules_part9	Nous enregistrons aussi les résultats des tests de niveau, du recueil des besoins,du profil d’apprentissage, de l’évaluation des progrès, des enquêtes des participants ou du commanditaire. Sont également collectées et traitées, les données relatives à l’entreprise, au centre de profits, au poste et les coordonnées des interlocuteurs de l’entreprise ou tout document permettant de tracer l’assiduité du stagiaire (feuilles d’émargement, jalons etc.). Si vous interagissez avec notre service clients, nous enregistrons et traitons vos données d’identification et les informations concernant la relation client. La finalité est toujours l’exécution du contrat de formation.				
common_cgu	rules_part10	<strong>Informations communiquées par votre employeur</strong><br />Nous traitons les informations communiquées par votre employeur quand il achète une formation pour le compte de l’entreprises ou quand il crée un profil pour vous sur la plate-forme WEFIT GROUP. Nous tenons ici particulièrement compte de votre intérêt pour une formation efficace conformément à l’article 6 (1) (f) du RGPD.				
common_cgu	rules_part11	<strong>Informations automatiques</strong><br />Dès que vous visitez le site Internet, nous traitons les informations automatiques comme prévu par l’article 6 (1) (f) du RGPD. Il s’agit notamment des cookies et fichiers journaux, ou des paramètres d’accès. Vous trouverez d’autres informations à ce sujet ci-dessous.				
common_cgu	rules_part12	<strong>Mesures d’assurance qualité</strong><br />Dans le cadre de notre démarche qualité et pour la formation initiale et continue de nos formateurs, nous nous connectons à certaines formations avec des particuliers et/ou des groupes conformément à l’article 6 (1) (f) du RGPD. Nous ne procédons alors à aucun enregistrement. Nous vous informons au début d’une telle visite. Si vous ne souhaitez pas cette visite, elle n’aura pas lieu.				
common_cgu	rules_part13	<strong>Les cookies</strong><br />Nous utilisons des cookies. Les cookies sont des petits fichiers enregistrés sur votre ordinateur par les sites Internet. Ils sont utilisés pour enregistrer les informations de connexion et d’autres données. Nous utilisons les cookies pour rendre notre offre plus conviviale, plus efficace et plus sûre. La majorité des cookies que nous utilisons sont des « cookies de session » et seront supprimés automatiquement à la fin de votre visite. Nos cookies n’endommagent pas votre ordinateur et ne contiennent pas de virus. Vous pouvez empêcher l’enregistrement des cookies en paramétrant votre navigateur et désactiver l’utilisation de cookies. Le cas échéant, vous ne pourrez alors plus utiliser toutes les fonctionnalités du site Internet.				
common_cgu	rules_part14	<strong>Fichiers-journal, données d’accès</strong><br />Nous collectons et traitons automatiquement les informations que votre navigateur nous transmet. Il s’agit du type et de la version du navigateur, d’informations sur la taille de l’écran, du système d’exploitation utilisé, du dernier site visité, du nom d’hôte de l’ordinateur connecté (adresse IP), de l’heure de la requête au serveur. Ces données sont utilisées sous forme anonymisée à des fins statistiques pour l’exploitation, la sécurité et l’optimisation de l’offre. WEFIT GROUP se réserve le droit de vérifier a posteriori les informations d’accès relatives à la dernière adresse IP connue pour les utilisateurs, membres ou prestataires pour lesquels il existe des indices d’utilisation illégale ou non conforme au contrat de l’offre de WEFIT GROUP. Ces données sont supprimées automatiquement après six mois.				
common_cgu	rules_part15	<strong>Utilisation et transmission des données personnelles</strong><br />Nous traitons et utilisons vos données exclusivement dans le cadre ci-dessous.				
common_cgu	rules_part16	<strong>Conclusion d’un contrat pour des formations</strong><br />Si vous concluez un contrat avec nous pour la fourniture de services de formation (« contrat »), pour vous-même ou pour votre employeur, nous traitons vos données pour établir, exécuter et le cas échéant mettre fin au contrat.				
common_cgu	rules_part17	<strong>Fourniture des services de formation</strong><br />Nous traitons vos données pour réaliser des services de formation.<br />En principe, vos données peuvent uniquement être consultées par vous-même, par les collaborateurs de WEFIT GROUP (notamment les informaticiens), les formateurs de WEFIT GROUP et le service de votre employeur compétent pour vous le cas échéant (par exemple, le service des ressources humaines ou votre superviseur). Cela peut également inclure des données de mouvement (par exemple, présence et connexions). Pour les groupes de formation d’une même entreprise, un groupe fermé d’utilisateurs est créé. Les membres d’un tel groupe d’utilisateurs peuvent consulter la photo du profil, la localité du domicile, le pays et un court texte de présentation des autres membres du groupe. Nous pouvons communiquer vos données à votre employeur si celui-ci est notre client, notamment les résultats des tests de niveau, des évaluations de progrès et des diverses enquêtes. Concernant les contrats individuels (CPF autonomes ou particuliers), les informations ne seront pas transmises à votre employeur.				
common_cgu	rules_part18	Nous fournissons nos services en partie avec le soutien des fournisseurs de services et transmettons vos données dans ce contexte. Cela inclut notamment les écoles de langues pour la formation sur site ou les prestataires de services informatiques afin d’assurer une excellente expérience de formation. Bien sûr, en plus d’un niveau adéquat de protection des données, nous veillons à ce que les fournisseurs de services soient au moins soumis aux obligations décrites ici.				
common_cgu	rules_part19	Les données utilisateur anonymisées peuvent être utilisées pour une analyse statistique, pour l’assurance qualité et à des fins d’étude du marché.				
